link_id,source_link_id,road_no,road_class,road_name,length_km,chainage_from_km,chainage_to_km,surface,pavement_class,maintenance_station,maintenance_region,start_x_coordinate_dd,start_y_coordinate_dd,end_x_coordinate_dd,end_y_coordinate_dd,link_id_correction_status
C888_Link01,C888_Link01,C888,C,Kapenguria - Kwot,10.629,0.0,10.629,Bituminous,Paved,Mbale,Eastern,34.45085967,1.39702108,34.48226599,1.33683971,Source ID retained
C889_Link01,C889_Link01,C889,C,Chepsikunya -Girik,26.246,0.0,26.246,Unsealed,Unpaved,Mbale,Eastern,34.53208764,1.57289359,34.71901934,1.44789723,Source ID retained
C889_Link02,C889_Link02,C889,C,Girik - Bukwa,29.559,26.246,55.805,Unsealed,Unpaved,Mbale,Eastern,34.72009797,1.44819124,34.73926313,1.28932647,Source ID retained
C891_Link01,C891_Link01,C891,C,Buseta - Bugiri,7.55,0.0,7.55,Unsealed,Unpaved,Mbale,Eastern,33.75357838,1.07860802,33.69343638,1.0550854,Source ID retained
C892_Link01,C892_Link01,C892,C,Bulumba - Namwiwa,19.822,0.0,19.822,Unsealed,Unpaved,Jinja,Eastern,33.45239389,0.99974753,33.55211983,1.09134322,Source ID retained
C892_Link02,C892_Link02,C892,C,Namwiwa - Saaka,5.85,19.822,25.672,Unsealed,Unpaved,Jinja,Eastern,33.55210317,1.09132354,33.59790766,1.1219222,Source ID retained
C893_Link01,C893_Link01,C893,C,Kapnandi-Suam,15.818,0.0,15.818,Unsealed,Unpaved,Mbale,Eastern,34.75286759,1.29258595,34.74275543,1.22978762,Source ID retained
C920_Link01,C920_Link01,C920,C,Kumi-Brooks corner,45.953,0.0,45.953,Unsealed,Unpaved,Soroti,North Eastern,33.93686486,1.48908076,33.54691478,1.50014616,Source ID retained
C920_Link02,C920_Link02,C920,C,Brooks corner-Serere-Bugondo,33.643,45.953,79.596,Unsealed,Unpaved,Soroti,North Eastern,33.54691478,1.50014616,33.27841967,1.62272253,Source ID retained
C921_Link01,C921_Link01,C921,C,Soroti to Brooks corner,26.076,0.0,26.076,Unsealed,Unpaved,Soroti,North Eastern,33.6144878,1.6986673,33.54742679,1.500162,Source ID retained
C922_Link01,C922_Link01,C922,C,Lira junction-Arapai,8.502,0.0,8.502,Unsealed,Unpaved,Soroti,North Eastern,33.56390225,1.76031808,33.62831542,1.7792123,Source ID retained
C923_Link01,C923_Link01,C923,C,Arapai - Railway Station,1.93,0.0,1.93,Bituminous,Paved,Soroti,North Eastern,33.62876823,1.77998796,33.64375534,1.78759604,Source ID retained
C924_Link01,C924_Link01,C924,C,Katine to Ochero,69.936,0.0,69.936,Unsealed,Unpaved,Soroti,North Eastern,33.49161627,1.84587211,33.0137369,1.67948147,Source ID retained
C925_Link01,C925_Link01,C925,C,Soroti - Serere,27.443,0.0,27.443,Unsealed,Unpaved,Soroti,North Eastern,33.61318604,1.70681148,33.4591282,1.51820291,Source ID retained
C926_Link01,C926_Link01,C926,C,Kachumbala - Kidongole,15.431,0.0,15.431,Unsealed,Unpaved,Mbale,Eastern,34.11247863,1.22406181,33.97653265,1.25791908,Source ID retained
C926_Link02,C926_Link02,C926,C,Kidongole - Mukongoro,13.244,15.431,28.675,Unsealed,Unpaved,Soroti,North Eastern,33.97653265,1.25791908,33.88841553,1.3260447,Source ID retained
C927_Link01,C927_Link01,C927,C,Kachumbala - Korir,12.293,0.0,12.293,Unsealed,Unpaved,Mbale,Eastern,34.11185036,1.22510084,34.16518753,1.32017114,Source ID retained
C927_Link02,C927_Link02,C927,C,Korir - Malera - Kumi,37.241,12.293,49.534,Unsealed,Unpaved,Mbale,Eastern,34.16518753,1.32017114,33.93763103,1.48980014,Source ID retained
C928_Link01,C928_Link01,C928,C,Kumi railway access,0.46,0.0,0.46,Unsealed,Unpaved,Soroti,North Eastern,33.94212582,1.48780495,33.94410065,1.49147212,Source ID retained
C929_Link01,C929_Link01,C929,C,Kumi - Ongino,0.115,0.0,0.115,Unsealed,Unpaved,Soroti,North Eastern,33.93682589,1.48912988,33.93764196,1.48980897,Source ID retained
C929_Link02,C929_Link02,C929,C,Ongino - Akide,20.15,0.115,20.265,Unsealed,Unpaved,Soroti,North Eastern,33.93764196,1.48980897,34.05105088,1.6297989,Source ID retained
C930_Link01,C930_Link01,C930,C,Kapir - Ngora,19.678,0.0,19.678,Unsealed,Unpaved,Soroti,North Eastern,33.79986041,1.63646395,33.77863344,1.45860617,Source ID retained
C930_Link02,C930_Link02,C930,C,Ngora - Mukongoro,23.068,19.678,42.746,Unsealed,Unpaved,Soroti,North Eastern,33.77863344,1.45860617,33.88842672,1.32606755,Source ID retained
C931_Link01,C931_Link01,C931,C,Serere - Kateta - Kyere,26.463,0.0,26.463,Unsealed,Unpaved,Soroti,North Eastern,33.45907996,1.5181933,33.60395845,1.48082935,Source ID retained
C932_Link01,C932_Link01,C932,C,Serere-Pingire,30.436,0.0,30.436,Unsealed,Unpaved,Soroti,North Eastern,33.45815334,1.51801238,33.22847054,1.42664105,Source ID retained
C932_Link02,C932_Link02,C932,C,Pingire-Mugarama,5.031,30.436,35.467,Unsealed,Unpaved,Soroti,North Eastern,33.22847054,1.42664105,33.21585175,1.38329454,Source ID retained
C934_Link01,C934_Link01,C934,C,Serere - Kasilo - Kadungulu,22.807,0.0,22.807,Unsealed,Unpaved,Soroti,North Eastern,33.4244663,1.53226165,33.2172873,1.52403683,Source ID retained
C934_Link02,C934_Link02,C934,C,Kadungulu - Kagwara,14.378,22.807,37.185,Unsealed,Unpaved,Soroti,North Eastern,33.2172873,1.52403683,33.09120139,1.49594086,Source ID retained
C935_Link01,C935_Link01,C935,C,Bugondo - Butiku - Kadungulu,13.821,0.0,13.821,Unsealed,Unpaved,Soroti,North Eastern,33.21719561,1.52399179,33.28598426,1.61910047,Source ID retained
C937_Link01,C937_Link01,C937,C,Ngariam-Magoro,27.376,0.0,27.376,Unsealed,Unpaved,Soroti,North Eastern,34.09701682,1.95569095,34.10279899,1.72950064,Source ID retained
C938_Link01,C938_Link01,C938,C,Usuk - Katakwi,10.522,0.0,10.522,Unsealed,Unpaved,Soroti,North Eastern,33.96501485,2.01236879,33.96323635,1.91878468,Source ID retained
C938_Link02,C938_Link02,C938,C,Katakwi - Toroma,18.849,10.522,29.371,Unsealed,Unpaved,Soroti,North Eastern,33.96323635,1.91878468,33.95648722,1.75354883,Source ID retained
C939_Link01,C939_Link01,C939,C,Arapai-Amuria,27.813,0.0,27.813,Unsealed,Unpaved,Soroti,North Eastern,33.61965192,1.78122665,33.64277495,2.0299061,Source ID retained
C939_Link02,C939_Link02,C939,C,Amuria-Acowa-Usuk,39.05,27.813,66.863,Unsealed,Unpaved,Soroti,North Eastern,33.64277495,2.0299061,33.96501229,2.0123713,Source ID retained
C940_Link01,C940_Link01,C940,C,Amuria-Amucu-Kapelebyong,35.817,0.0,35.817,Unsealed,Unpaved,Soroti,North Eastern,33.68947415,2.05459526,33.81705387,2.34871236,Source ID retained
C940_Link02,C940_Link02,C940,C,Kapelebyong-Oreta,18.98,35.817,54.797,Unsealed,Unpaved,Kotido,North Eastern,33.81705387,2.34871236,33.90327171,2.49336214,Source ID retained
C941_Link01,C941_Link01,C941,C,Amuria (Kuju) - Obalang,33.058,0.0,33.058,Unsealed,Unpaved,Soroti,North Eastern,33.60119178,2.0466462,33.58076764,2.33241795,Source ID retained
C941_Link02,C941_Link02,C941,C,Obalang - Alito,17.094,33.058,50.152,Unsealed,Unpaved,Lira,Northern,33.58077345,2.3324112,33.57431882,2.48103524,Source ID retained
C942_Link01,C942_Link01,C942,C,Kalaki - Lwala,9.63,0.0,9.63,Unsealed,Unpaved,Soroti,North Eastern,33.26969059,1.86329559,33.33779655,1.81163847,Source ID retained
C943_Link01,C943_Link01,C943,C,Lwala - Kaberamaido,18.353,0.0,18.353,Unsealed,Unpaved,Soroti,North Eastern,33.27434106,1.87179616,33.15793258,1.76154085,Source ID retained
C944_Link01,C944_Link01,C944,C,Kaberamaido - Dokolo,16.332,0.0,16.332,Unsealed,Unpaved,Soroti,North Eastern,33.17141111,1.91630296,33.16286325,1.76983446,Source ID retained
C945_Link01,C945_Link01,C945,C,Orungo Corner - Adachal - Usuku,22.155,0.0,22.155,Unsealed,Unpaved,Soroti,North Eastern,34.08513178,1.99188927,33.96501485,2.01236879,Source ID retained
C946_Link01,C946_Link01,C946,C,Araapo - Mulondo,8.598,0.0,8.598,Unsealed,Unpaved,Soroti,North Eastern,33.2283996,1.42657872,33.15514889,1.41211474,Source ID retained
C947_Link01,C947_Link01,C947,C,Soroti State Lodge,2.0,0.0,2.0,Bituminous,Paved,Soroti,North Eastern,33.61667791,1.7153539,33.6144878,1.6986673,Source ID retained
C948_Link01,C948_Link01,C948,C,Kumi - Umateng - Agule Ferry,15.0,0.0,15.0,Unsealed,Unpaved,Soroti,North Eastern,33.93758967,1.48976567,33.9225235,1.62299748,Source ID retained
C949_Link01,C949_Link01,C949,C,Toroma - Kokorio,12.0,0.0,12.0,Unsealed,Unpaved,Soroti,North Eastern,33.91867278,1.66322965,33.95648722,1.75354883,Source ID retained
C960_Link01,C960_Link01,C960,C,Angatun-Nabilatuk-Lokapel,46.817,0.0,46.817,Unsealed,Unpaved,Moroto,North Eastern,34.58185892,1.8433222,34.69300886,2.14919437,Source ID retained
C961_Link01,C961_Link01,C961,C,Chosan to Amudat,30.731,0.0,30.731,Unsealed,Unpaved,Moroto,North Eastern,34.7280152,1.89814199,34.94474283,1.95420576,Source ID retained
C962_Link01,C962_Link01,C962,C,Girik River - Kalita,32.741,0.0,32.741,Unsealed,Unpaved,Moroto,North Eastern,34.7201911,1.44827077,34.92999278,1.56623198,Source ID retained
C963_Link01,C963_Link01,C963,C,Moroto-Lokitanyara,28.078,0.0,28.078,Bituminous,Paved,Moroto,North Eastern,34.65769638,2.53300401,34.8170988,2.38097466,Source ID retained
C963_Link02,C963_Link02,C963,C,Lokitanyara-Loro-Amudat,62.855,28.078,90.933,Unsealed,Unpaved,Moroto,North Eastern,34.8170988,2.38097466,34.94455279,1.95502555,Source ID retained
C963_Link03,C963_Link03,C963,C,Amudat-Alakasi-Kalita,56.73,90.933,147.663,Unsealed,Unpaved,Moroto,North Eastern,34.94455279,1.95502555,34.91282577,1.57186573,Source ID retained
C964_Link01,C964_Link01,C964,C,Soroti-Toroma,37.213,0.0,37.213,Unsealed,Unpaved,Soroti,North Eastern,33.65136969,1.71519658,33.95575577,1.75321942,Source ID retained
C964_Link02,C964_Link02,C964,C,Toroma-Magoro,17.517,37.213,54.73,Unsealed,Unpaved,Soroti,North Eastern,33.95575577,1.75321942,34.10191398,1.73028497,Source ID retained
C964_Link03,C964_Link03,C964,C,Magoro-Lorachat,19.944,54.73,74.674,Unsealed,Unpaved,Moroto,North Eastern,34.10191398,1.73028497,34.21010932,1.6863254,Source ID retained
C965_Link01,C965_Link01,C965,C,Apeitolim - Iriri,46.325,0.0,46.325,Unsealed,Unpaved,Moroto,North Eastern,34.23539516,2.16321311,33.87645394,2.33146785,Source ID retained
C966_Link01,C966_Link01,C966,C,Turtuko - Apeitolim,37.196,0.0,37.196,Unsealed,Unpaved,Moroto,North Eastern,33.87645394,2.33146785,34.14496748,2.49577257,Source ID retained
C967_Link01,C967_Link01,C967,C,Kokeris - Lopei,17.517,0.0,17.517,Unsealed,Unpaved,Moroto,North Eastern,34.40692496,2.40425958,34.35959767,2.55042505,Source ID retained
C968_Link01,C968_Link01,C968,C,Matany - Lokopo - Turtuko,29.827,0.0,29.827,Unsealed,Unpaved,Moroto,North Eastern,34.40451115,2.4077837,34.19287227,2.49603428,Source ID retained
C969_Link01,C969_Link01,C969,C,Lokicher - Turtuko,23.396,0.0,23.396,Unsealed,Unpaved,Kotido,North Eastern,34.30361344,2.60859274,34.14498548,2.49577256,Source ID retained
C969_Link02,C969_Link02,C969,C,Turtuko - Nyakwae,24.801,23.396,48.197,Unsealed,Unpaved,Moroto,North Eastern,34.14498548,2.49577256,33.91960487,2.49365972,Source ID retained
C969_Link03,C969_Link03,C969,C,Turtuko - Opekit,1.77,48.197,49.967,Unsealed,Unpaved,Kotido,North Eastern,33.91960487,2.49365972,33.90342349,2.49333958,Source ID retained
C969_Link04,C969_Link04,C969,C,Opekit - Nyakwae,19.135,49.967,69.102,Unsealed,Unpaved,Kotido,North Eastern,33.90342349,2.49333958,33.76110948,2.58979942,Source ID retained
C970_Link01,C970_Link01,C970,C,Moroto army barracks access,0.952,0.0,0.952,Unsealed,Unpaved,Moroto,North Eastern,34.65769638,2.53300401,34.6619602,2.54047066,Source ID retained
C971_Link01,C971_Link01,C971,C,Moroto - Rupa - Nakiloro - Nakabat,31.744,0.0,31.744,Unsealed,Unpaved,Moroto,North Eastern,34.66038599,2.538207,34.82210891,2.70032111,Source ID retained
C972_Link01,C972_Link01,C972,C,Nakiloro-Lomukura,85.0,0.0,85.0,Unsealed,Unpaved,Moroto,North Eastern,34.73324036,2.63778497,34.5329254,2.98309898,Source ID retained
C973_Link01,C973_Link01,C973,C,Lokopo Link,5.652,0.0,5.652,Unsealed,Unpaved,Moroto,North Eastern,34.38255035,2.48063318,34.33518689,2.47968265,Source ID retained
C974_Link01,C974_Link01,C974,C,Lokopo Link 2,1.232,0.0,1.232,Unsealed,Unpaved,Moroto,North Eastern,34.32415514,2.4786446,34.33518689,2.47968265,Source ID retained
C975_Link01,C975_Link01,C975,C,Tapach - Katikekile,10.567,0.0,10.567,Unsealed,Unpaved,Moroto,North Eastern,34.8170252,2.3810118,34.78474004,2.46186927,Source ID retained
C976_Link01,C976_Link01,C976,C,Kitale Road,1.584,0.0,1.584,Unsealed,Unpaved,Moroto,North Eastern,34.6577316,2.53300825,34.65589945,2.51916886,Source ID retained
C978_Link01,C978_Link01,C978,C,Lorachat - Magoro,59.0,0.0,59.0,Unsealed,Unpaved,Moroto,North Eastern,34.55913912,1.93788649,34.227767,1.68811145,Source ID retained
C979_Link01,C979_Link01,C979,C,Achan Pii-Alito,17.7995,0.0,17.7995,Unsealed,Unpaved,Kotido,North Eastern,33.57439178,2.481046,33.58078727,2.3324882,Source ID retained
C980_Link01,C980_Link01,C980,C,Akwanamoru - Opua - Orogom - Oreta,57.258,0.0,57.258,Unsealed,Unpaved,Kotido,North Eastern,33.88438425,2.94081161,33.91950341,2.49367884,Source ID retained
C981_Link01,C981_Link01,C981,C,Koputh - Koputh Junction,6.354,0.0,6.354,Unsealed,Unpaved,Kotido,North Eastern,34.11999299,3.35376405,34.06965055,3.37403661,Source ID retained
C981_Link02,C981_Link02,C981,C,Koputh Junction-Orom,60.0,6.354,66.354,Unsealed,Unpaved,Kotido,North Eastern,34.06965,3.3740394,33.46950646,3.39950763,Source ID retained
C982_Link01,C982_Link01,C982,C,Kotido - Loslang - Layoro,38.709,0.0,38.709,Unsealed,Unpaved,Kotido,North Eastern,34.11441381,3.0062461,34.24553427,3.31684526,Source ID retained
C983_Link01,C983_Link01,C983,C,Kapelimoru - Kotein,0.057,0.0,0.057,Unsealed,Unpaved,Kotido,North Eastern,34.22258657,2.97136267,34.2229937,2.9716547,Source ID retained
C983_Link02,C983_Link02,C983,C,Kotein - Kenya Border,37.434,0.057,37.491,Unsealed,Unpaved,Kotido,North Eastern,34.2711694,3.03280815,34.27165846,3.03301121,Source ID retained
C984_Link01,C984_Link01,C984,C,Kapelimoru Barracks Access,0.619,0.0,0.619,Unsealed,Unpaved,Kotido,North Eastern,34.22299272,2.97165237,34.22795594,2.97413252,Source ID retained
C985_Link01,C985_Link01,C985,C,Kaabong - Kalapata - Piire,33.621,0.0,33.621,Unsealed,Unpaved,Kotido,North Eastern,34.11964357,3.5736973,34.04276979,3.8570823,Source ID retained
C986_Link01,C986_Link01,C986,C,Karenga - Birra,30.23,0.0,30.23,Unsealed,Unpaved,Kotido,North Eastern,33.70095037,3.58857241,33.58809934,3.82580518,Source ID retained
C987_Link01,C987_Link01,C987,C,Old Depoth Bridge Access,5.23,0.0,5.23,Unsealed,Unpaved,Kotido,North Eastern,34.04812058,3.00424733,34.01256864,2.99947333,Source ID retained
C988_Link01,C988_Link01,C988,C,Koputh Junction - Lolelia,22.0,0.0,22.0,Unsealed,Unpaved,Kotido,North Eastern,34.06965111,3.37403717,33.92444388,3.31558321,Source ID retained
C989_Link01,C989_Link01,C989,C,Lokatelebu - Kacheri - Lolelia,40.124,0.0,40.124,Unsealed,Unpaved,Kotido,North Eastern,33.9932163,2.99375047,33.92444388,3.31558321,Source ID retained
C991_Link01,C991_Link01,C991,C,Nyakwae(Aremo)-Kiru,13.39,0.0,13.39,Unsealed,Unpaved,Kotido,North Eastern,33.76115557,2.58982307,33.66796091,2.63258904,Source ID retained
C992_Link01,C992_Link01,C992,C,Kapelimoru-Loyoro - Apaan,50.0,0.0,50.0,Unsealed,Unpaved,Kotido,North Eastern,34.22722989,3.02011938,34.12809568,3.3116866,Source ID retained
C993_Link01,C993_Link01,C993,C,Kapedo-Karenga,38.0,0.0,38.0,Unsealed,Unpaved,Kotido,North Eastern,33.94980522,3.685653,33.69707177,3.57642917,Source ID retained
C994_Link01,C994_Link01,C994,C,Okwang-Okwang Subcounty spur,3.21,0.0,3.21,Unsealed,Unpaved,Lira,Northern,33.16130839,2.5769435,33.14753941,2.60140863,Source ID retained
C996_Link01,C996_Link01,C996,C,Kalongo - Paimol,8.828,0.0,8.828,Unsealed,Unpaved,Kitgum,Northern,33.37144386,3.0383418,33.44314411,3.0709601,Source ID retained
C997_Link01,C997_Link01,C997,C,Aloi-Aleptong,10.415,0.0,10.415,Unsealed,Unpaved,Lira,Northern,33.17730594,2.2741989,33.26610815,2.26329542,Source ID retained
C998_Link01,C998_Link01,C998,C,Adwari-Okwang,24.864,0.0,24.864,Unsealed,Unpaved,Lira,Northern,33.19238103,2.46814873,33.26771352,2.57232556,Source ID retained
C998_Link02,C998_Link02,C998,C,Okwang-Okee River - Omwonylee,12.46,24.864,37.324,Unsealed,Unpaved,Lira,Northern,33.26771352,2.57232556,33.37682621,2.57386512,Source ID retained
C999_Link01,C999_Link01,C999,C,Corner Chwagera-Ekwera,14.56,0.0,14.56,Unsealed,Unpaved,Lira,Northern,33.09608346,1.85834679,32.97534588,1.82807571,Source ID retained
M20_Link01,M20,M20,M,Kampala NorthernBypass,19.9991526352,0.0,19.9991526352,Bituminous,Paved,Kampala,Central,32.6535642,0.34894266,32.51890372,0.31554068,Resequenced to unique Road_No_LinkNN standard
M20_Link02,M20Int1_S1,M20,M,Namboole Interchange Slip 1,0.355406599439,0.0,0.355406599439,Bituminous,Paved,Kampala,Central,32.65406754,0.34917015,32.65407383,0.3491684,Resequenced to unique Road_No_LinkNN standard
M20_Link03,M20Int1_S2,M20,M,Namboole Interchange Slip 2,0.369251994413,0.0,0.369251994413,Bituminous,Paved,Kampala,Central,32.65407383,0.3491684,32.65657963,0.35130124,Resequenced to unique Road_No_LinkNN standard
M20_Link04,M20Int1_S3,M20,M,Namboole Interchange Slip 3,0.397115495771,0.0,0.397115495771,Bituminous,Paved,Kampala,Central,32.65657963,0.35130124,32.65454856,0.3483838,Resequenced to unique Road_No_LinkNN standard
M20_Link05,M20Int1_S4,M20,M,Namboole Interchange Slip 4,0.341426731881,0.0,0.341426731881,Bituminous,Paved,Kampala,Central,32.65398437,0.34814447,32.65106462,0.34724908,Resequenced to unique Road_No_LinkNN standard
M20_Link06,M20Int1_S5,M20,M,Namboole Interchange Slip 5,0.338980623122,0.0,0.338980623122,Bituminous,Paved,Kampala,Central,32.65106462,0.34724908,32.6535557,0.34892223,Resequenced to unique Road_No_LinkNN standard
M20_Link07,M20Int2_S1,M20,M,Naalya Interchange Slip 1,0.312431097217,0.0,0.312431097217,Bituminous,Paved,Kampala,Central,32.6329927,0.36312569,32.63395065,0.36336085,Resequenced to unique Road_No_LinkNN standard
M20_Link08,M20Int2_S10,M20,M,Naalya Interchange Slip 10,0.449970020502,0.0,0.449970020502,Bituminous,Paved,Kampala,Central,32.63300984,0.36356436,32.63215422,0.36739467,Resequenced to unique Road_No_LinkNN standard
M20_Link09,M20Int2_S11,M20,M,Naalya Interchange Slip 11,0.368758245804,0.0,0.368758245804,Bituminous,Paved,Kampala,Central,32.63124393,0.36363187,32.63306997,0.36515646,Resequenced to unique Road_No_LinkNN standard
M20_Link10,M20Int2_S2,M20,M,Naalya Interchange Slip 2,0.400086188169,0.0,0.400086188169,Bituminous,Paved,Kampala,Central,32.63258652,0.36701196,32.63381338,0.36372927,Resequenced to unique Road_No_LinkNN standard
M20_Link11,M20Int2_S3,M20,M,Naalya Interchange Slip 3,0.208233888218,0.0,0.226959923861,Bituminous,Paved,Kampala,Central,32.63381582,0.36372735,32.63558723,0.36393356,Resequenced to unique Road_No_LinkNN standard
M20_Link12,M20Int2_S4,M20,M,Naalya Interchange Slip 4,0.233160350834,0.0,0.348446956192,Bituminous,Paved,Kampala,Central,32.63340056,0.36498047,32.63460236,0.36358812,Resequenced to unique Road_No_LinkNN standard
M20_Link13,M20Int2_S5,M20,M,Naalya Interchange Slip 5,0.197740432439,0.0,0.178657323648,Bituminous,Paved,Kampala,Central,32.63558859,0.3639322,32.63395039,0.36336081,Resequenced to unique Road_No_LinkNN standard
M20_Link14,M20Int2_S6,M20,M,Naalya Interchange Slip 6,0.597525000321,0.0,0.597525000321,Bituminous,Paved,Kampala,Central,32.63395065,0.36336085,32.6382504,0.36205446,Resequenced to unique Road_No_LinkNN standard
M20_Link15,M20Int2_S7,M20,M,Naalya Interchange Slip 7,0.390341151047,0.0,0.390341151047,Bituminous,Paved,Kampala,Central,32.63600037,0.36128163,32.63311639,0.36303968,Resequenced to unique Road_No_LinkNN standard
M20_Link16,M20Int2_S8,M20,M,Naalya Interchange Slip 8,0.204860108051,0.0,0.204860108051,Bituminous,Paved,Kampala,Central,32.63299317,0.36312516,32.63123615,0.36356016,Resequenced to unique Road_No_LinkNN standard
M20_Link17,M20Int2_S9,M20,M,Naalya Interchange Slip 9,0.205516214702,0.0,0.205516214702,Bituminous,Paved,Kampala,Central,32.63124393,0.36363187,32.63300684,0.36356124,Resequenced to unique Road_No_LinkNN standard
M20_Link18,M20Int3_S1,M20,M,Kisaasi Interchange Slip 1,0.360816127501,0.0,0.360816127501,Bituminous,Paved,Kampala,Central,32.60449912,0.36583695,32.60449912,0.36583695,Resequenced to unique Road_No_LinkNN standard
M20_Link19,M20Int3_S2,M20,M,Kisaasi Interchange Slip 2,0.420423658551,0.0,0.420423658551,Bituminous,Paved,Kampala,Central,32.60457496,0.36637367,32.60812609,0.36588548,Resequenced to unique Road_No_LinkNN standard
M20_Link20,M20Int3_S3,M20,M,Kisaasi Interchange Slip 3,0.422365536745,0.0,0.422365536745,Bituminous,Paved,Kampala,Central,32.60896685,0.36562566,32.60539636,0.36504347,Resequenced to unique Road_No_LinkNN standard
M20_Link21,M20Int3_S4,M20,M,Kisaasi Interchange Slip 4,0.188192684536,0.0,0.188192684536,Bituminous,Paved,Kampala,Central,32.60539039,0.36498944,32.60622987,0.36354765,Resequenced to unique Road_No_LinkNN standard
M20_Link22,M20Int3_S5,M20,M,Kisaasi Interchange Slip 5,0.191146727069,0.0,0.191146727069,Bituminous,Paved,Kampala,Central,32.60619681,0.36352674,32.60505234,0.36480225,Resequenced to unique Road_No_LinkNN standard
M20_Link23,M20Int3_S6,M20,M,Kisaasi Interchange Slip 6,0.28834229215,0.0,0.28834229215,Bituminous,Paved,Kampala,Central,32.60495753,0.36482734,32.6031579,0.36308745,Resequenced to unique Road_No_LinkNN standard
M20_Link24,M20Int3_S7,M20,M,Kisaasi Interchange Slip 7,0.308440406864,0.0,0.308440406864,Bituminous,Paved,Kampala,Central,32.60310522,0.36322226,32.60444619,0.36561259,Resequenced to unique Road_No_LinkNN standard
M20_Link25,M20Int3_S8,M20,M,Kisaasi Interchange Slip 8,0.0588794539206,0.0,0.0588794539206,Bituminous,Paved,Kampala,Central,32.60449554,0.36582354,32.60447384,0.36632894,Resequenced to unique Road_No_LinkNN standard
M20_Link26,M20Int4_S1,M20,M,Kyebando Interchange Slip 1,0.333585746494,0.0,0.333585746494,Bituminous,Paved,Kampala,Central,32.58853575,0.35236034,32.58853442,0.35236299,Resequenced to unique Road_No_LinkNN standard
M20_Link27,M20Int4_S10,M20,M,Kyebando Interchange Slip 10,0.145713914859,0.0,0.145713914859,Bituminous,Paved,Kampala,Central,32.58851641,0.35239992,32.58731706,0.35267258,Resequenced to unique Road_No_LinkNN standard
M20_Link28,M20Int4_S2,M20,M,Kyebando Interchange Slip 2,0.109607456281,0.0,0.109607456281,Bituminous,Paved,Kampala,Central,32.58771863,0.35274307,32.58869636,0.35277665,Resequenced to unique Road_No_LinkNN standard
M20_Link29,M20Int4_S3,M20,M,Kyebando Interchange Slip 3,0.498946280557,0.0,0.498946280557,Bituminous,Paved,Kampala,Central,32.58869522,0.35277749,32.59143458,0.35629501,Resequenced to unique Road_No_LinkNN standard
M20_Link30,M20Int4_S4,M20,M,Kyebando Interchange Slip 4,0.499911799776,0.0,0.499911799776,Bituminous,Paved,Kampala,Central,32.59158359,0.35640864,32.58962376,0.35237134,Resequenced to unique Road_No_LinkNN standard
M20_Link31,M20Int4_S5,M20,M,Kyebando Interchange Slip 5,0.1283201958,0.0,0.1283201958,Bituminous,Paved,Kampala,Central,32.58962478,0.35237225,32.59051117,0.35265556,Resequenced to unique Road_No_LinkNN standard
M20_Link32,M20Int4_S6,M20,M,Kyebando Interchange Slip 6,0.131783430607,0.0,0.131783430607,Bituminous,Paved,Kampala,Central,32.59047227,0.35251361,32.58945938,0.35198852,Resequenced to unique Road_No_LinkNN standard
M20_Link33,M20Int4_S7,M20,M,Kyebando Interchange Slip 7,0.447093884321,0.0,0.447093884321,Bituminous,Paved,Kampala,Central,32.58946851,0.35199427,32.58633744,0.34961369,Resequenced to unique Road_No_LinkNN standard
M20_Link34,M20Int4_S8,M20,M,Kyebando Interchange Slip 8,0.249467679967,0.0,0.249467679967,Bituminous,Paved,Kampala,Central,32.59047227,0.35251361,32.58870263,0.35124182,Resequenced to unique Road_No_LinkNN standard
M20_Link35,M20Int4_S9,M20,M,Kyebando Interchange Slip 9,0.476383001963,0.0,0.476383001963,Bituminous,Paved,Kampala,Central,32.58565681,0.34953339,32.58851817,0.35240028,Resequenced to unique Road_No_LinkNN standard
M20_Link36,M20Int5_S1,M20,M,Kalerwe Interchange Slip 1,0.449425622974,0.0,0.449425622974,Bituminous,Paved,Kampala,Central,32.57191248,0.35344768,32.57574575,0.3523485,Resequenced to unique Road_No_LinkNN standard
M20_Link37,M20Int5_S2,M20,M,Kalerwe Interchange Slip 2,0.3988436888,0.0,0.3988436888,Bituminous,Paved,Kampala,Central,32.57567986,0.35222537,32.57215503,0.35232139,Resequenced to unique Road_No_LinkNN standard
M20_Link38,M20Int5_S3,M20,M,Kalerwe Interchange Slip 3,1.09230341003,0.0,1.09230341003,Bituminous,Paved,Kampala,Central,32.57188414,0.3521738,32.56335551,0.34904678,Resequenced to unique Road_No_LinkNN standard
M20_Link39,M20Int6_S1,M20,M,Bwaise Interchange Slip 1,1.09307027299,0.0,1.09307027299,Bituminous,Paved,Kampala,Central,32.56295328,0.35014006,32.57175343,0.35329483,Resequenced to unique Road_No_LinkNN standard
M20_Link40,M20Int6_S2,M20,M,Bwaise Interchange Slip 2,0.367191367369,0.0,0.367191367369,Bituminous,Paved,Kampala,Central,32.56273981,0.34897106,32.55955218,0.34898716,Resequenced to unique Road_No_LinkNN standard
M20_Link41,M20Int6_S3,M20,M,Bwaise Interchange Slip 3,0.469337149089,0.0,0.469337149089,Bituminous,Paved,Kampala,Central,32.55899685,0.34889629,32.56295328,0.35014006,Resequenced to unique Road_No_LinkNN standard
